,HS부호,한글품목명,영문품목명,중량단위코드
7869,7208400000,코일 모양이 아닌 것으로서 열간(熱間)압연보다 더 가공하지 않은 부조(浮彫)된 무늬가 있는 것,"Not in coils, not further worked than hot-rolled, with patterns in relief",KG
7870,7208511000,인장강도가 490메가파스칼 이상인 것,Of a tensile strength of 490MPa or more,KG
7871,7208519000,기타,Other,KG
7872,7208521000,인장강도가 490메가파스칼 이상인 것,Of a tensile strength of 490MPa or more,KG
7873,7208529000,기타,Other,KG
7874,7208531000,인장강도가 490메가파스칼 이상인 것,Of a tensile strength of 490MPa or more,KG
7875,7208539000,기타,Other,KG
7876,7208541000,인장강도가 490메가파스칼 이상인 것,Of a tensile strength of 490MPa or more,KG
7877,7208549000,기타,Other,KG
7878,7208900000,기타,Other,KG
7879,7209151000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7880,7209159000,기타,Other,KG
7881,7209161000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7882,7209169000,기타,Other,KG
7883,7209171000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7884,7209179000,기타,Other,KG
7885,7209181000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7886,7209189000,기타,Other,KG
7887,7209251000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7888,7209259000,기타,Other,KG
7889,7209261000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7890,7209269000,기타,Other,KG
7891,7209271000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7892,7209279000,기타,Other,KG
7893,7209281000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7894,7209289000,기타,Other,KG
7895,7209900000,기타,Other,KG
7896,7210110000,두께가 0.5밀리미터 이상인 것,Of a thickness of 0.5 ㎜ or more,KG
7897,7210120000,두께가 0.5밀리미터 미만인 것,Of a thickness of less than 0.5 ㎜,KG
7898,7210200000,납을 도금하거나 도포한 것(함석판을 포함한다),"Plated or coated with lead, including terneplate",KG
7899,7210301000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7900,7210309000,기타,Other,KG
7901,7210410000,물결 모양의 것,Corrugated,KG
7902,72104910,소둔(燒鈍)한 것,Annealed,
7903,7210491010,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7904,7210491090,기타,Other,KG
7905,72104990,기타,Other,
7906,7210499010,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7907,7210499090,기타,Other,KG
7908,7210500000,산화크로뮴이나 크로뮴과 산화크로뮴으로 도금하거나 도포한 것,Plated or coated with chromium oxides or with chromium and chromium oxides,KG
7909,7210610000,알루미늄-아연 합금을 도금하거나 도포한 것,Plated or coated with aluminium-zinc alloys,KG
7910,7210690000,기타,Other,KG
7911,7210701000,두께가 4.75밀리미터 이상의 것,Of a thickness of 4.75 ㎜ or more,KG
7912,7210702000,두께가 4.75밀리미터 미만의 것,Of a thickness of less than 4.75 ㎜,KG
7913,7210901000,니켈을 도금하거나 도포한 것,Plated or coated with nickel,KG
7914,7210902000,구리를 도금하거나 도포한 것,Plated or coated with copper,KG
7915,7210909000,기타,Other,KG
7916,7211130000,"4면을 압연한 것이나 크로스드박스패스(closed box pass)로 한 것(폭이 150밀리미터를 초과하고, 두께가 4밀리미터 이상인 것으로 한정하며, 코일 모양인 것과 부조(浮彫)된 무늬가 있는 것은 제외한다)","Rolled on four faces or in a closed box pass, of a width exceeding 150 ㎜ and a thickness of not less than 4 ㎜, not in coils and without patterns in relief",KG
7917,7211141000,인장강도가 490메가파스칼 이상인 것,Of a tensile strength of 490MPa or more,KG
7918,7211149000,기타,Other,KG
7919,7211191000,인장강도가 490메가파스칼 이상인 것,Of a tensile strength of 490MPa or more,KG
7920,7211199000,기타,Other,KG
7921,7211231000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7922,7211239000,기타,Other,KG
7923,7211291000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7924,7211299000,기타,Other,KG
7925,7211901000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7926,7211909000,기타,Other,KG
7927,7212101000,두께가 0.5밀리미터 이상인 것,Of a thickness of 0.5 ㎜ or more,KG
7928,7212102000,두께가 0.5밀리미터 미만인 것,Of a thickness of less than 0.5 ㎜,KG
7929,7212201000,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7930,7212209000,기타,Other,KG
7931,72123010,소둔(燒鈍)한 것,Annealed,
7932,7212301010,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7933,7212301090,기타,Other,KG
7934,72123090,기타,Other,
7935,7212309010,인장강도가 340메가파스칼 이상인 것,Of a tensile strength of 340MPa or more,KG
7936,7212309090,기타,Other,KG
7937,7212401000,두께가 4.75밀리미터 이상인 것,Of a thickness of 4.75 ㎜ or more,KG
7938,7212402000,두께가 4.75밀리미터 미만인 것,Of a thickness of less than 4.75 ㎜,KG
7939,7212501000,니켈을 도금하거나 도포한 것,Plated or coated with nickel,KG
7940,7212502000,구리를 도금하거나 도포한 것,Plated or coated with copper,KG
7941,7212509000,기타,Other,KG
7942,7212600000,클래드(clad)한 것,Clad,KG
7943,7213100000,압연공정에서 발생하는 톱니모양의 마디ㆍ리브(rib)ㆍ홈이나 그 밖의 모양으로 된 것,"Containing indentations, ribs, grooves or other deformations produced during the rolling process",KG
7944,7213200000,기타[쾌삭강(快削鋼)의 것으로 한정한다],"Other, of free-cutting steel",KG
7945,72139110,탄소의 함유량이 전 중량의 100분의 0.6 미만인 것,Containing by weight less than 0.6 % of carbon,
7946,7213911010,탄소의 함유량이 전 중량의 100분의 0.25 이상인 것,Containing by weight 0.25 % or more of carbon,KG
7947,7213911090,기타,Other,KG
7948,7213919000,기타,Other,KG
7949,72139910,탄소의 함유량이 전 중량의 100분의 0.6 미만인 것,Containing by weight less than 0.6 % of carbon,
7950,7213991010,탄소의 함유량이 전 중량의 100분의 0.25 이상인 것,Containing by weight 0.25 % or more of carbon,KG
7951,7213991090,기타,Other,KG
7952,7213999000,기타,Other,KG
7953,7214100000,단조(鍛造)한 것,Forged,KG
7954,7214201000,철근,Concrete reinforcing bar,KG
7955,7214209000,기타,Other,KG
7956,7214300000,기타[쾌삭강(快削鋼)의 것으로 한정한다],"Other, of free-cutting steel",KG
7957,7214910000,횡단면이 직사각형인 것(정사각형인 것은 제외한다),Of rectangular (other than square) cross-section,KG
7958,7214991000,탄소의 함유량이 전 중량의 100분의 0.6 미만인 것,Containing by weight less than 0.6 % of carbon,KG
7959,7214999000,기타,Other,KG
7960,7215100000,쾌삭강(快削鋼)의 것[냉간(冷間)성형이나 냉간(冷間)처리보다 더 가공하지 않은 것으로 한정한다],"Of free-cutting steel, not further worked than cold-formed or cold-finished",KG
7961,7215500000,기타[냉간(冷間)성형이나 냉간(冷間)처리보다 더 가공하지 않은 것으로 한정한다],"Other, not further worked than cold-formed or cold-finished",KG
7962,7215900000,기타,Other,KG
7963,7216101000,유(U)형강,U section,KG
7964,7216102000,아이(I)형강,I sections,KG
7965,7216103000,에이치(H)형강,H section,KG
7966,7216210000,엘(L)형강,L sections,KG
7967,7216220000,티(T)형강,T sections,KG
7968,7216310000,유(U)형강,U sections,KG
7969,7216320000,아이(I)형강,I sections,KG
7970,7216333000,높이가 300밀리미터 미만인 것,Less than 300 ㎜ in height,KG
7971,7216334000,높이가 300밀리미터 이상 600밀리미터 이하인 것,300 mm or more but not more than 600 mm in height,KG
7972,7216335000,높이가 600밀리미터를 초과하는 것,More than 600 ㎜ in height,KG
7973,7216401000,엘(L)형강,L sections,KG
7974,7216402000,티(T)형강,T sections,KG
7975,7216500000,그 밖의 형강[열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ압출보다 더 가공하지 않은 것으로 한정한다],"Other angles, shapes and sections, not further worked than hot-rolled, hot-drawn or extruded",KG
7976,7216610000,평판압연제품으로부터 만든 것,Obtained from flat-rolled products,KG
7977,7216690000,기타,Other,KG
7978,7216910000,평판압연제품으로부터 냉간(冷間)성형이나 냉간(冷間)처리한 것,Cold-formed or cold-finished from flat-rolled products,KG
7979,7216990000,기타,Other,KG
7980,7217100000,도금하거나 도포하지 않은 것(연마한 것인지에 상관없다),"Not plated or coated, whether or not polished",KG
7981,7217200000,아연을 도금하거나 도포한 것,Plated or coated with zinc,KG
7982,7217301000,구리를 도금하거나 도포한 것,Plated or coated with copper,KG
7983,7217309000,기타,Other,KG
7984,7217900000,기타,Other,KG
7985,7218101000,잉곳(ingot),Ingots,KG
7986,7218109000,기타,Other,KG
7987,7218911000,슬래브,Slabs,KG
7988,7218912000,시트바(sheet bar),Sheet bars,KG
7989,7218919000,기타,Other,KG
7990,7218991000,블룸(bloom),Blooms,KG
7991,7218992000,빌릿(billet),Billets,KG
7992,7218999000,기타,Other,KG
7993,72191110,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
7994,7219111010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
7995,7219111090,기타,Other,KG
7996,7219119000,기타,Other,KG
7997,72191210,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
7998,7219121010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
7999,7219121090,기타,Other,KG
8000,7219129000,기타,Other,KG
8001,72191310,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
8002,7219131010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
8003,7219131090,기타,Other,KG
8004,7219139000,기타,Other,KG
8005,72191410,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
8006,7219141010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
8007,7219141090,기타,Other,KG
8008,7219149000,기타,Other,KG
8009,72192110,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
8010,7219211010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
8011,7219211090,기타,Other,KG
8012,7219219000,기타,Other,KG
8013,72192210,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
8014,7219221010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
8015,7219221090,기타,Other,KG
8016,7219229000,기타,Other,KG
8017,72192310,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
8018,7219231010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
8019,7219231090,기타,Other,KG
8020,7219239000,기타,Other,KG
8021,72192410,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
8022,7219241010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
8023,7219241090,기타,Other,KG
8024,7219249000,기타,Other,KG
8025,72193110,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
8026,7219311010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
8027,7219311090,기타,Other,KG
8028,7219319000,기타,Other,KG
8029,72193210,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
8030,7219321010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
8031,7219321090,기타,Other,KG
8032,7219329000,기타,Other,KG
8033,72193310,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
8034,7219331010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
8035,7219331090,기타,Other,KG
8036,7219339000,기타,Other,KG
8037,72193410,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
8038,7219341010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
8039,7219341090,기타,Other,KG
8040,7219349000,기타,Other,KG
8041,72193510,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
8042,7219351010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
8043,7219351090,기타,Other,KG
8044,7219359000,기타,Other,KG
8045,72199010,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
8046,7219901010,"니켈 함유량이 6% 미만이고, 망간 함유량이 3% 이상인 것",Containing nickel less than 6% and containing manganese at least 3% by weight,KG
8047,7219901090,기타,Other,KG
8048,7219909000,기타,Other,KG
8049,72201110,"니켈계(니켈을 함유하며, 다른 원소가 함유되어 있는지에 상관없다)","Of nickel series, containing nickel, whether or not containing other elements",
